ID,Tweets,Labels
283,   ZINGATIA HAYA WAKATI WA UJAUZITO BAADA YA KUTAPIKA 1Mara baada ya kutapika sukutua kinywa chako kwa maji safi ili,0
287,   Tumepokea kwa masikitiko makubwa taarifa za kuuawa kwa Katibu wa CHADEMA Jimbo la Manyoni Mashariki Bw Alex Jonas usi,-1
288,   Yaliyojiri Viwanja Yote Unayotakiwa Kujua Kuhusu Ligi Za Ulaya Wikiendi Iliyopita Soma zaidi,1
289,   John Mrema Tumekuwa na mafunzo kwa wanawakekila mwaka wana graduate wanawake 120 kwenye masuala ya uongozi Mwenyekiti wa B,1
290,Ahsante kwa kuwasiliana nasi endelea kufurahia huduma zetunk,1
291,tukianza kuzalisha umeme mwingi wa gesi hatutakuwa na matumizi ya 1bl USDyr ya umeme wa mafuta,1
292,   Retweet tweet hii Kama unampenda baba wa Taifa Na unataka kuwajuza wenzio kua inakupa 10GB kwa Shilingi 1000,0
295,Vyakula vya watu wabahili au wasio na hela,0
296,   Mke mmoja wawili au kumi Na kaianzisha sababu anataka kuoa wake wengi wengi,0
297,lunyilija njigaba awali kabla ya maboresho haya ulikua unapendelea kutumia vifurushi gani na kwa sh ngapi,0
298,Bro leo nilikuwa Lecture room kidogo mtandao kwangu ukuwa poanilishidwa kuchangia but mejifunza mengi na huwa siachi kukushkuru kwa mchango wako unajua watu wanadhani uchache wa followrs basi huyu hana madini yyte bro Lkn ulikuw,1
299,Basi walitakiwa wawatoe kisiasa pia matumizi ya nguvu nyingi sio sahihihapo wameua hadi mtaji,-1
301,   Vijana wamejibana wapate mtaji wa biashara Mnawaita machinga ingawa si wote kutoka Mtwara Mbaya kuliko zote mnavyovun,0
302,   Dunia haina huruma Huyu mkata mauno ameondoka bila kumjua ni nani,0
303,Ahsante kwa kushiriki nasi Muslavic,1
304,   Mnajitahidi sana kiukweliZoezi likikamilika mtawapunguzia kazi maafisa uhamiaji maana taarifa za mtu na,1
305,Jiunge na huduma za kibenki kupitia simu yako ya kiganjani ili upate ujumbe wa sms wa miamala ya akaunti yako na kuwa karibu na akaunti yako popote ulipo,1
307,Pole kwa tatizo na usumbufu uliojitokeza tafadhali tutumie taarifa za akaunti yako kwenye kisanduku chetu cha ujumbe kwa msaada zaidi gtBM,0
308,   Unatumia Premier Bet Kuweka Mikeka Yako Ungependa Kupata Maoni au Mawazo Kabla Ya Kupandisha Mkeka Njoo Kwenye Gr,0
309,   Mwanafunzi wa Chuo Kikuu cha Dodoma Tungu Mgaya anashikiliwa na Jeshi la Polisi Mkoani Dodoma tangu jana kwa kutuhuma z,-1
310,14 Unayemkaribisha ambaye hajawahi kusajili namba yake SportPesa atume neno KUBALI kwa namba yake ikifuatia na namba yako Mfano KUBALI 07 kwenda 15888 Kwa online abonyeze SAJILI SASA kupitia website yetu kisha ajaze namba yako kwe,1
311,MKANDARASI MHANDISI MAJI WILAYA WASUKUMIWA NDANI ARUSHA Naibu Waziri wa Maji jumaaaweso aagiza kukamatwa kwao Asema ubabaisha wa watendaji kwenye miradi ya maji sasa umefika mwisho,0
312,Waziri wa Maji Prof Makame Mbarawa amesema haoni umuhimu wa maadhimisho ya wiki ya maji ilhali wananchi wanalalamikia ukosefu wa maji hivyo kutaka malengo ya kumpatia kila mwananchi maji safi na salama yatimie Soma zaidi gtgt,0
313,Habari Ndugu Black Pole sana kwa changamoto hiyo ondoa shaka tutakuhudumia tafadhali tutumie namba yako kwa upande wa inbox yetu ili tuweze kuangalia kwa upande wetu AB,0
314,Tunachukulia vitu kwa wepesi sana imagine hawa makomando watoke halafu waamue kulipa kisasini kumuomba Mungu tu yaishe salama,-1
316,Habari hatuna tabia hiyo Endelea kufurahia huduma zetuJ,0
317,   Nina mpango wa kushare skills za Drone kwa wanadada ambao watakua na utayari plus Passion ili tuwe hata na mapilot wa kike,0
318,   Mwisho wa Michongo Kibao Wowzi Inaileta Kama Una App nenda Kacheki Invitations Kuna Mchongo wa Netflix FB na wa Wowzi Tw,0
319,   Bibi wa ovyo anampata mume mzuri,0
321,Nakumbuka mama alisema muwatafutie wamachinga utaratibu mzuri kama alichokifanya Msando moro na sio muwavunjie vibanda vyaohalafu warudishieni hela zao za vitambulishomaana kazi ya kitambulisho ilikuwa wasiguswe,0
322,Hongera sana mwalimu Wewe ni mfano kwa wengi,1
323,   Kama sehemu ya Mradi wa Miss International Albinism Awareness DayIAAD 202122 A change in the skin tone never chang,0
324,   karibuni kupata kitabu changu kipya Kipo TPH Samora Avenue 15000 tu Kiliandikwa kwa ajili ya vijana lakini kina,1
325,   Muonekano wa Barabara ya Sabasaba  Kiseke Buswelu iliyojengwa na wakala wa barabara za Vijijini na Mijini TARURA Ilemela,1
326,Vijana kutoka DTBTanzania tawi la Mwanza wakikabidhi mifuko ya Saruji kwa Mhe Stanslaus Mabula Mbunge wa Nyamagana Mwanza jana Huu ulikuwa ni machango wa benki yetu katika kukabiliana na changamoto ya upungufu wa madarasa katika shule za msingi zilizopo mjini Mwanza,1
327,   Mambo 10 muhimu sana usiyopaswa kuyafanya kwenye Akaunti za Biashara humu mitandaoni Tuungane siku ya kesho saa 430 A,0
328,   Kasi Ya Watu kufanya Mazoezi Ni Kubwa Mno Sasa 125000 Badala Ya 150000 Whatssap,1
330, Mambo ya kujua kabla ya kuwekeza kwenye kilimo 1 Uhakika wa mnunuzi wa mazao yako 2 Mahitaji ya bidhaa ya wanunuziwateja wako katika misimu 3 Njia rahisiza gharama nafuu za kuwafikishia wateja bidhaa 4 Jua gharama halisiActual Investment cost ya uzalishaji,1
331,   HABARI NJEMA KWA MASHIBIKI ZANGU Kwa mujibu wa viwango vilivyotolewa na mtandao wa ngumi za kulipwa wa dunia,1
333,   Tangu kuanza kwa kampeni ya mwaka 2012 idadi ya watu wanaogua ugonjwa wa kuhara imepungua toka milioni 14 mpak,1
334,   Nilijaribu mara ya kwanza wakanambia sitaweza Nikajaribu mara ya pili wengi wakasema nacheza Mara ya tatu marafiki wakanize,0
335,   Jumamosi Ukiumiza Kichwa Sana Unapoteza Ya Kwangu Miwili Tu Normal Mechi 6 Odds 12 Stake 10000 Goals Mechi 6 Od,0
336,   ngoma bora ya mwakahutaki jinyonge,0
337,   bendera ikipepea inapokea maneno mujarabu,0
339,   Ukweli ni kwamba hakuna tajiri aliyeajiriwa,0
340,   Nipashe Ijumaa Februari 7 2020,0
342,   Makabidhiano ya Ndege ya Pili ya iitwayo yamefanyika Jana huko Nchini Canada Janaambapo Ndege hii ya p,1
343,Serikali haina nia ya kunyanganya ardhi ya wananchiMhe Mabula,-1
344,   Kumbuka miti hubadilisha majani yake wala sio mizizi yake,0
345,Mimi suala la kuamini wanafeli kisa lugha ndo silitakikama shida ni lugha basi tuinvest kwenye iyo lugha ili wa faulu gharama za kutafuta walimu wazuri wa kiingereza ni ndogo kuliko kubadili masomo yote kwa kiswahili,0
347,Samahani kwa usumbufu tunaomba Mawasiliano na sehemu husika inayokosa huduma ya umeme,0
348,   Ushauri Rudi tena kasikilize vizuri speach ya gwajima na utujibu vizuri kulingana na hii video ya joe Biden http,0
349,   Tovuti ya ipo wazi kupokea usajili wa Asasi za kiraia Sekta binafsi na sekta ya Umma kushiriki,0
352,   Ndio maana wanamshtaki ZPC Mambosasa na tunawaunga mkono Kwa sababu ZPC hana Himaya bila ya RPC Mambosasa,0
353,Wachezaji wa timu ya GIPCO FC wakipokea maelekezo kutoka kwa makocha wao katika mchezo,1
354,   Huu ni ukomavu Serikali itaendelea kusimamia umakini katika tasnia ya habari,1
356,Tatizo mlituma watu waandamane Siku ileili kukimbia kichapolkn mbio Za ukiongoni huishia farasi,-1
358,   Gaddafi alipiga marufuku biashara ya pombe na lugha ya kiingereza kutumika nchini kwakePia akafunga kumbi za starehe na,0
359,Tafadhali fika ofisini ukiwa na mtu aliyesajili mara ya kwanza na vitambulisho vyake kwa msaada zaidiJ,0
360,   Waziri wa Afya amesema kuwa Serikali imebainisha maeneo hatarishi zaidi ya maambukizi ya ugonjwa wa homa k,0
361,Kuna uchechemua moyo wa mchambuzi hali inayomfanya aendelee kuvutika moja kwa moja inclined directly kwenye kuzifanyia kazi kuchunguza yaliyobainishwa ndani yake na kupata mazingatio yake,0
362,   Uzuri wa mnajikusanya au kujichagua wana kadhaa mnapiga zenu road trip mda wowote ule mnaamsha unasubiri nini sasa,0
363,Habari tunaomba namba yako DM kwa msaada zaidiKA,0
364,We mwenyewe unapambana usisimame kwenye daladala halafu kuna mmiliki wa shule anamsimamisha mwanao kwenye school bus,0
366,   HABARI NJEMA KWA MASHIBIKI ZANGU Kwa mujibu wa viwango vilivyotolewa na mtandao wa ngumi za kulipwa wa dunia,1
367,   Mashabiki wote Manchester united mkiongozwa na na  Tunawaambia Haya mambo yal,0
368,   Pata huduma mbalimbali za kibenki kwa gharama nafuu kabisa kupitia Equity Bank Tembelea tawi letu lolote lililopo karibu,0
369,Kabisame nilikuwa naingia na viroba naficha kwenye timberland boots zangunikiingia ndani naviweka kwenye glass halafu nakaa kaunta kama boss,0
370,   FRIDAY NIGHT LIVE Saa 300  500 usiku Tangu aingie Mjengoni 2015 Mbunge na msanii ameendelea kuachi,0
371,   Isingekuwa viti maalum hadi sasa wastani wa wabunge wanawake ingekuwa ni 6 tu idadi hii ni ndogo sana Wanawake tua,0
372,Habari karibu katika ukurasa wetuTafadhali tunaomba fika katika duka letu la tigo ukiwa na kitambulisho chako kwa msaada zaidi,0
373,habari tunashukuru kwa kuwasiliana nasi Endelea kufurahia huduma supa kutoka Vodacom DM,1
374,   Unaweza kubadili namna ya kutafikia malengo lakini kamwe usibadili malengo,1
375,nani kasema wapo kihalalinani aliwaruhusu wawepo kimakosaaliyewaruhusu ndie anayewakataza,0
376,Deejay Kwa Arusha hivi sasa tuko katika uboreshaji wa mfumo wa usambazaji wa huduma na bidhaa zetu ili wateja Wetu wapate huduma bora zaidi Zoezi likikamilika tutatoa mawasiliano ya mawakala Wetu Tunaomba radhi kwa usumbufu unaojitokeza,0
377,   Hivi majaliwa anajua maana ya 12mil  Yaani hizi hesabu zao huwa wanazipiga vipi  Ajira mil 12 wakati wali,0
379,Unaweza tutumie DM tafadhali,0
380,   Formula 1 Japan GP Kumzalisha Nyota Mwingine Wa Mbio Za Magari Dunia Soma zaidi,0
384,   Akutukanaye hakuchagulii tusi Hii ndio karaha ya kufungwa watu wanafyatuka tu na headlines zao,-1
385,   Aisee kumbe wamewarahisishia wasanii wa TZ na Africa streams zao kuwekwa kwenye charts zote za Billboard na,1
386,Habari Pole sana kwa changamoto hiyo tafadhali tuandikie namba yako ya kadi kwa msaada zaidiGift,0
387,Nilifanya nachokipenda mzeena hata ningeipenda iyo PCB i guarantee you ningefaulu pia,0
388,Unaweza kufanya malipo yako mbalimbali kwa kutumia Visa Card kutoka KCB kwa bei ileile,1
389,Sio ujanja lakini,0
390,   Weekend ndo siku zakujiachia piga menu nzuri nini alafu pembeni ukiwa na Washwa na G amini utaenjoy msosi wako kwa furaha k,1
391,My point is akitaka mimba huwezi kupanguaatakwambia yuko safe kumbe ni danger calendar ilishabadilika na haujui,0
392,Chama cha Wamiliki wa Mabasi Tanzania TABOA kimemwandikia barua Waziri Mkuu Kassim Majaliwa kujitoa kwenye kamati ndogo Akizungumzia sababu za kujitoa ktk kamati hiyo Katibu Mkuu wa TABOA Ernest Mrutu alisema wamefikia hatua hiyo kutokana na changamoto zao kutotatuliwa,-1
393,   Leo huna haja ya kuangaika sana kufikiria cheza NAMBA 1 tu tukulipe mara 5 ya dau utakaloweka ndani ya dakika 2 tu Kamp,0
394,   Leo ni siku yako ya kuzaliwa ya kwanza tangu ututoke Leo ni siku ya kuzaliwa kwako bila uwepo wako shujaa wetumpatanish,-1
395,   Usiweka ndoto zako rehani kwa starehe ya muda mfupi Tumia,0
396,   Kutuma picha za faragha mitandaoni inaweza kuwa jambo la kufurahisha hadi pale siku utakapogundua kuwa maisha yako ya b,-1
397,   Laki moja bank inaeza isha ndani ya siku moja fresh kabisa Kiufupi hata wiki haitoboi Followers laki moja wanaweza ku,0
400,VIDEO MWENEZI HUMPHREY POLEPOLE AKIZUNGUMZA NA WAKAZI MWANGA KILIMANJARO Katibu wa NEC ya CCM Itikadi na Uenezi hpolepole akizungumza na wananchi wilayani Mwanga ambao walilalamikia uwepo wa,0
401,Habari fika Kilombero madukani kuna duka letuKA,1
402,Pole sana kwa changamoto hiyohatuna lengo la kuwaibiatunaiboresha huduma ya kuangalia saliotunaomba utupatie namba tafadhali tukuangalizie,1
403,Tunawakosea sana watototena hao baby skuli wanatakiwa wasome shule za jirani yani dada ndo anampeleka kwa mguu tu,-1
404,Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata Vodacom tunaahidi kufidia MB zako ulizopoteza kuanzia leo asubuhi AhsanteNM,0
406,   Bila ya shaka tuna cha kujifunza katika hili,0
407,   Mjublo kashaibuka Cousin 420 ni mwendo 2000 tu Watagg washikaji tukutane Cousin Leo,0
408,   Maziwa Bora kabisa ya ngombe Maziwa Fresh mazuri mazito yana cream yake ya kutosha Lita 3  9000tzs Lita 5  120,1
410,Utamu wa mpya ya The Lion King kutoka kwa fundi wa muziki ulimwenguni sasa unakujia kiganjani mwako kupitia  Utamu huu utaanza kupatikana kesho Julai 26 2019 Kumbuka kujisajilisubscribe ili mambo yawe poa,0
411,   Liverpool imethibitisha kuwa kiungo wa kati Fabinho atakuwa nje uwanja kwa wiki 8 baada ya kuumia kifundo cha mguu ank,0
412,   wanasemaje kuhusu Majukwaa ya kidijitali Mtoto wa kike anaweza kupata nini mitandaoni,0
413,Wewe mwenyewe marashi tosha dada yangu wa kunukia hapana labda huo wa Mia 300,0
414,   Maneno ya hekima sana haya Kila mtu na safari yake,0
415,Habari tafadhali piga 14700 au 14800 chagua saizi siku wiki au mwezi kupata vifurushi vyetu vilivyoboreshwa zaidi,0
416,So wazee wanawanyanyasa hadi wajeda sio sisi raia tu sijapenda Me nawaaminia sana wajedasiku za mbeleni najua hamtotuangusha wanetu na mtakuwa mmechukizwa sana ila basi tu,-1
418,Tafadhali piga 14700 au 14800 chagua siku wiki au mwezi kisha chagua namba 2internet kupata vifurushi vyetu vilivyoboreshwa zaidi,0
419,   Alhamdulillah Nimefarijika sana kwa heshma hii Asanteni sana kwa ishara hii ya kunishukuru,1
422,Kwa Mujibu wa Msikilizaji wa Radio Free Afrika huko Mugumu Serengeti ndugu William Kitengai anasema haya ni maji yanayotoka bombani katika eneo lake na ndiyo maji wanayategemea kwa matumizi mbalinbali ya nyumbani,0
424,Me mwenyewe linanishinda kuliandika ila nalikumbukaumeniita jina langu nikaogopa,-1
426,Habari Ahsante kwa kuwasiliana nasi na pole kwa changamoto unayoipata Tunapenda kukufahamisha kuwa salio lako linapungua kutokana na kuwa umejiunga na huduma mbili,0
428,   Ni muhimu kufahamu kwamba mitandao ya kijamii si kila kitu Tusijikute tunaumizwa na attacks mbalimbali Kila mtu ana,1
430,Kupitia Tutawakumbusha waendesha pikipiki kujiepusha na vitendo hivyo na badala yake wawe mabalozi wa kuwalinda watoto wa kike ili waweze kutimiza ndoto zao za elimu Tunatambua vitendo hivi vinafanywa na baadhi tu  lakini vichafua sifa ya waendesha bodaboda wote,0
431,Pia Meneja Kanda ya Ziwa Abraham Augustino Meneja Tawi la Kenyatta Amos Mubusi na Meneja Mahusiano Mwandamizi Biashara za Serikali  Suma Mwainunu,0
433,Habari Tafadhali fahamu kuwa akaunti yako imewezeshwa kifurushi cha DStv Bomba Tshs 19000 tafadhali acha kisimbuzi,1
434,Unakumbuka hizi Sheria zetu za mpira utotoni 1Mwenye mpira Lazima acheze ata kama hajui mpira 2Dogo mnene Lazima awe golikipa 3Mwenye mpira ataamua nan acheze na nan asicheze 4kama haujashiriki kufuma mpira unaweza ucpate namba,0
435,Mwanaume unajua kupika chapati ya duarakufuakuosha vyombokufanya usafi na kukuna nazi Unawahi nn katika ndoa,1
437,   Vijana tuwe na heshima tunapoona mtu kampost mkemume au hata mtoto wake swala la hana tako miguu membamba au kibonge s,-1
439,Pamoja sana Gasto endelea kufurahia huduma za AirtelJ,0
440,   UCHAMBUZI Mwalimu akithaminiwa elimu yetu itapanda chati,1
441,   KUNA LA KUJIFUNZA KWA MTOTO MALCOLM MASOUD KIPANYA Jina langu ni Malcolm Ali Masoud ni mtoto wa kwanza wa Ali Masoud Kip,1
442,Rais wa Zanzibar na Mwenyekiti wa Baraza la Mapinduzi Dk Ali Mohamed Shein ametunuku Nishani ya Mapinduzi Nishani ya Utumishi uliotukuka pamoja na Nishani ya Ushujaa kwa Viongozi Watumishi wa Umma Maafisa na Wapiganaji wa Idara za SMZ na wananchi mbalimbali wenye sifa maalum,1
443,   TARURAKILOMBERO NI KWELI DARAJA LA MTO MNGETA LIMETUMIA TSH MILIONI 31 Meneja wa TARURA Mhandisi Robert Magogo amesem,0
444,Video Vixen Bongo aliyejitosa katika muziki wa Bongo Flava Gigy Money amemshauri Young Dee kupunguza mitandao ya,0
446,Kama una rafiki ako na unajua ni muathirika na anatumia ARV usisite kuwa una mkumbusha kunywa dawa,0
447,Pole sana kwa changamoto uliyopata tunaomba mrejesho unaopata na namba yako ya nmb mobile inbox tafadhaliYN,1
449,Habari Quban Kwa sasa hatuna tawi mkoani Dodoma ila huduma zetu zitafika huko hivi karibuni,-1
451,   Hivi kupima VVU si bure Wapendwatuwe na desturi ya kupima kila baada ya miezi mitatu kujua afya zetu na kama ukikutwa,0
452,   Huyu kauli zake naziamini sana Hana maneno mengi  na kase,1
453,PICHA Waziri akutana na viongozi wa vyama vya msingi vya ushirika Nachingwea ili kuwahamasisha juu ya kujiunga na mfuko wa bima ya Afya  WizaraYaAfya twitter,1
454,Ukifafanua vyema maoni yako yatatusaidia katika kujeng,1
456,   Ukikaa kwenye mvua unalalamika huna maji ya kunywa hayo matatizo unatafuta wewe mwenyeweTanzania ina fursa nyingi  S,0
457,   Kile tulichokuwa tunakisubiri sasa kimewadia kaa tayari leo saa 6 Mchana kwenye channel 103 SinemaZetu tutakuwa na mkuta,0
458,Tunapenda kukufahamisha kuwa makato ya kila mwezi kwenye akaunti ya Akiba ni tsh 1888 tu VN,0
461,Ukihamisha kiasi hicho gharama yake ni sh 6136,0
462,   Kulikuwa na jamaa ambaye alikuwa ni fundi viatu Alikuwa sio muongeaji sana Muda mwingi alikuwa busy kushona viatu na ku,0
463,   Mchango mwingine wa Azaki ni kwenye maboresho ya sera Sera kwenye sekta kama ardhi ajira na mirathi bado ni changamoto,0
464,   Kwa mujibu wa nyaraka za mwaka 1997 za kampuni ya UMICO ilionyesha wanahisa wa kampuni ile ni Barnabas Mathew Dismas Ndungur,0
467,   Wenye IMANI huamini KESHO ni BORA kuliko JANAWenye MASHAKA huamini KESHO ni MBAYA kuliko JANAWenye IMANI HUJIPANGAweny,0
468,Waziri Mkuu wa Jamhuri ya muungano wa Tanzania Kassim Majaliwa Kassim jana Disemba 11 2018 alimpokea na kumkaribisha Waziri Mkuu wa Misri Dkt Mostafa Madbouly ambaye aliwasili kwenye Uwanja wa Ndege wa,0
470,Karibu ya kuanzia saa,0
471,Baadhi ya wakulima wa korosho  Tatizo hili la uchanganyaji wa mchanga na korosho kwa kweli linatuathiri sana sisi wakulima linatengeneza mazingira ya ukosefu wa masoko ya mazao yetu,0
474,VIDEOWatu 6 wamepoteza maisha na wengine 30 kujeruhiwa kwenye mlipuko uliotokea leo katika kiwanda cha kemikali mashariki mwa China  CGTN,-1
475,   Je umewahi jiuliza SEO ni nini Huu hapa UZI utakupa general overview SEO Search Engine optimization ni process ya kufan,0
478,   E bwana MC shupavu huu ujumbe wa humu ni zaidi ya inspiration tulimiss sana ngoma za namna hii You nailed,1
479,Pamoja sana Endelea kufurahia huduma zetu na tunakutakia Siku njema,1
480,me nimepita asubuhi vimebomolewa vyoteina maana ni usiku na hawajahusishwahuu ni uhuni,-1
481,   Sema tuwe serious na branding za wachezaji wetuifike point wajue wao ni bidhaa ukiachana na kucheza mpira tu,1
482,Sasa kumbe tunazungumzia kitu kimoja katika lugha tofautiso mwanamke ndo ana nguvu kubwa kwenye hili,0
483,   Chuo Kikuu cha London nchini Uingereza kimeanzisha sera ya marufuku ya mahusiano ya kimapenzi kati ya mwanafunzi na,0
485,Ahsante kwa mrejesho huu mdau,1
486,Hii imenkumbusha mbali asee,0
487,   Wakati tunamumba mungu siku hizi Mh rais tunge zuia safari za kuingia na kutoka Dar huku tukimulika na mij,0
488,Kwanza kufikiria tu kila banker ni teller ni kipimo tosha cha uwezo wa mtu kufikiriso tuwaache,0
491,   Barakoa hainikingi mimi pekee bali huikinga familia marafiki na jamii inayonizunguka  Abby Hata kama umechanja,1
492,   Leo tumekabidhi nyumba za watumishi wa afya 60 zilizojengwa katika wilaya 6 mkoani Lindi,1
493,Unapigana na kipofu afu unashangalia kuwa umemshinda Uwezi kumfunga yanga akiwa kamili Refa wenu na tumemuona,0
494,Msimamo wa Ligi Kuu ya Ujerumani Bundesliga,0
496,   bro na sister nawaona peace xna zero majivuno bright talented hawakeri yan mungu,0
497,uliowasilishwa na Afisa Mkuu wetu wa Wateja Binafsi Biashara Ndogo na za Kati  Filbert Mponzi kwa Mh Waziri Mkuu Kassim Majaliwa mbele ya Wakulima wakiongozwa na Mwenyekiti wa Vyama vya Mkonge Mkoani Tanga  Greyson Nyari,1
498,Tunaendelea kukupa uhuru wa kuongea PIGA 14915 Kupata uhuru wa kuchagua bando unalohitaji toka Zantel,1
499,chanel yetu ya MMB DStv 160 na hivi karibuni vipindi vingine vipya vitaanza kurushwa katika chaneli hiyoGift,1
500,Hapanahizi events ni fursa za kuingiza kipato kwa wafanyabiasharazinakusanya wateja wengi kwa pamojahakuna kiingilio na tofauti ya bei ni kati ya jero mpaka bukusio mbaya,0
